Title,Price,Rating,Image URL,Product URL,Ad/Organic,Page
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG",₹36990,3.6 out of 5 stars,https://m.media-amazon.com/images/I/41bdNUDc8pL._AC_UY218_.jpg,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_21?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"HP Victus, AMD Ryzen 7 7445HS, 4GB RTX 2050, 16GB DDR5(Upgradable) 512GB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fb3123AX, Backlit, Gaming Laptop",₹68500,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71qIJPTTD3L._AC_UY218_.jpg,https://www.amazon.in/HP-Upgradable-Office24-fb3123AX-Backlit/dp/B0G9239R5S/ref=sr_1_22?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"ASUS Vivobook 15, Smartchoice,Intel Core i3 13th Gen 1315U, 12GB RAM, 512GB SSD, FHD 15.6"", Win 11, Office 2024, Quiet Blue, 1.7Kg, X1504VA-BQ332WS, Intel UHD iGPU, M365 Basic (1Year)*, 42Whrs Laptop",₹51990,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61JUHhbEMxL._AC_UY218_.jpg,https://www.amazon.in/ASUS-Vivobook-Windows-Office-X1504VA-BQ332WS/dp/B0FKBM4SWJ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"Dell 15, Smart Choice AMD Ryzen 7-7730U, 16GB DDR4, 512GB SSD, FHD, 15.6""/39.6cm, Windows 11, Microsoft Office Home 2024, Silver, 1.63Kg, 120Hz 250nits, AMD Radeon Graphics, Thin & Light Laptop",₹58490,3.5 out of 5 stars,https://m.media-amazon.com/images/I/71M9t-wC2FL._AC_UY218_.jpg,https://www.amazon.in/Dell-15-Platinum-Graphics-Standard/dp/B0FDQ2R315/ref=sr_1_24?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin & Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office",₹52300,N/A,https://m.media-amazon.com/images/I/619floeDsCL._AC_UY218_.jpg,https://www.amazon.in/HP-Professional-15-Intel-14th/dp/B0GHSN1N24/ref=sr_1_25?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"Lenovo IdeaPad Slim 3, AMD Ryzen 7 8840HS, 24GB RAM, 1TB SSD, WUXGA IPS, AI PC, 15.3""/38.8cm, Backlit Keyboard, Windows 11, Office Home 2024, Grey, 1.6Kg, 1Yr ADP Free, 83KA004TIN, AI Powered Laptop",₹81990,4.1 out of 5 stars,https://m.media-amazon.com/images/I/81qhEwftqEL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Windows-Keyboard-83KA004TIN/dp/B0FCYB67QJ/ref=sr_1_26?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"HP 15, Intel Core i3-1315U-13th Gen Laptop (8GB DDR4 Ram,512GB SSD) Anti-Glare, Micro-Edge,15.6'"" FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera Shutter, 15-fd0569TU",₹49490,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61vulbzLZcL._AC_UY218_.jpg,https://www.amazon.in/HP-i3-1315U-13th-Anti-Glare-Micro-Edge-fd0569TU/dp/B0FKN7Z65N/ref=sr_1_27?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"HP 14 Smartchoice, Intel Core Ultra 5 125H (24GB DDR5, 1TB SSD), Micro-Edge, Anti-Glare, FHD, 14''/35.6cm, Win11, M365* Office24, Silver, 1.4kg, ep1180TU, FHD Camera, Backlit Laptop",₹83490,3.8 out of 5 stars,https://m.media-amazon.com/images/I/71vhdLDaDQL._AC_UY218_.jpg,https://www.amazon.in/HP-Micro-Edge-Anti-Glare-Office24-ep1180TU/dp/B0G2BHDDB8/ref=sr_1_28?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"BrowseBook 14.1"" FHD IPS Laptop | Best Student & Office Work Laptop | Celeron N4020 | 4GB RAM | 128GB SSD | Windows 11 | 38Wh | 1.3kg | Grey",₹20990,2.7 out of 5 stars,https://m.media-amazon.com/images/I/71h+7L8gcrL._AC_UY218_.jpg,https://www.amazon.in/Neopticon-BrowseBook-Student-Celeron-Windows/dp/B0FC64RYH1/ref=sr_1_29?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"acer Aspire 3 Intel Pentium N100 Processor Laptop with 35.56 cm (14"") Full HD IPS Display (16 GB RAM/512 GB SSD/Intel Graphics/Win11 Home/WiFi 6/38Wh) A324-31, Steel Gray, 1.45KG",₹39990,3.5 out of 5 stars,https://m.media-amazon.com/images/I/71D5f6HJk2L._AC_UY218_.jpg,https://www.amazon.in/i3-N305-Processor-LED-Backlit-Graphics-A324-31/dp/B0DF2XJ2QB/ref=sr_1_30?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"HP 15 Smartchoice, 13th Gen Intel Core i3-1315U(8GB DDR4,512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365(1yr)*Office24, Silver,1.59kg, fd0572TU, FHD Camera w/Shutter, Backlit Laptop",₹51990,4.1 out of 5 stars,https://m.media-amazon.com/images/I/61bWhgr-qgL._AC_UY218_.jpg,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0572TU/dp/B0F4R6GXWJ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"ASUS Vivobook 16, Smartchoice, Intel Core Ultra 5 Series 2, 16GB RAM, 512GB SSD, FHD+ 16"", Windows 11, Office Home 2024, Silver, 1.88kg, X1607CA-MB142WS, Intel iGPU, M365 Basic (1Year)* Laptop",₹67990,4.4 out of 5 stars,https://m.media-amazon.com/images/I/714zVJcMt5L._AC_UY218_.jpg,https://www.amazon.in/ASUS-Vivobook-Backlit-Keyboard-X1607CA-MB142WS/dp/B0DT74FF9P/ref=sr_1_32?dib=eyJ2IjoiMSJ9.NpVVCmZ5m7ahqIg4h5xYDFVgNeeq0hJehXY-d-iAzLw2KhHaHJseM61d70xSc6viLWxrPPe-FWWWPqlr-wqKoMQJflBr3KFWqKSmvL7XC2-z-PE60UZG5A6rNKECed2oLrFdoeRd159lw-O4y0jLG98UifD9ssKvdrx-tPXRYYpBqp9_QDddytn68bMBaAfA2A4GFUsW9V9V1aLu4ds9I8XMfnYalz99eakYHaljAOk.ENbYu0mEk0m8-2Dtx34yNtrj6l70ZEeanVp_XuOod00&dib_tag=se&keywords=laptops&qid=1780645046,Organic,2
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",₹110300,4.9 out of 5 stars,https://m.media-amazon.com/images/I/71kKQjKzW1L._AC_UY218_.jpg,https://www.amazon.in/Apple-2026-MacBook-Laptop-chip/dp/B0GR1RQ144/ref=sr_1_33?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"DELL 14 (2025) Intel Core i3 11th Gen 1305U - (4 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021/1 Year ADP Warranty",₹44600,3.7 out of 5 stars,https://m.media-amazon.com/images/I/81wyj7X9c-L._AC_UY218_.jpg,https://www.amazon.in/DELL-14-i3-Intel-Graphics/dp/B0FKM7KP3W/ref=sr_1_34?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"HP Smartchoice Victus, 13th Gen Intel Core i7-13620H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 144Hz, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2309TX, RGB Gaming Laptop",₹119990,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71HKFtogydL._AC_UY218_.jpg,https://www.amazon.in/HP-Smartchoice-i7-13620H-Upgradeable-Office24/dp/B0FDKPZHB7/ref=sr_1_35?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin & Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office",₹48902,N/A,https://m.media-amazon.com/images/I/71LFZxS09oL._AC_UY218_.jpg,https://www.amazon.in/HP-Professional-15-Intel-14th/dp/B0GY7VGHDQ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN",₹68350,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Q6JmLZE7L._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-i5-13420H-Backlit-83K100CGIN/dp/B0F637DPFW/ref=sr_1_37?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 16GB RAM, 512GB SSD, FHD, Anti-Glare, 15.6"", 39.6 cm, Windows 11 Home, M365 Basic(1yr)* Office24, Quiet Blue, 1.70 kg, X1504VA-BQ342WS, Laptop",₹54990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71OUu3JeNIL._AC_UY218_.jpg,https://www.amazon.in/ASUS-Vivobook-i3-1315U-Anti-Glare-X1504VA-BQ342WS/dp/B0G4QP6FXJ/ref=sr_1_38?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"HP Omnibook 3, Snapdragon X Processor, 45 TOPS (16GB LPDDR5x, 512GB SSD) 2K, WUXGA, IPS, 14''/35.6cm, Win 11, Office 24, Silver, 1.4kg, hz0026QU, FHD IR Camera, 42% Lighter mini GaN Charger, AI Laptop",₹73990,3.0 out of 5 stars,https://m.media-amazon.com/images/I/61JQ+09KcyL._AC_UY218_.jpg,https://www.amazon.in/HP-Omnibook-Snapdragon-Processor-hz0026QU/dp/B0GY8KNSFC/ref=sr_1_39?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"acer Aspire Lite, AMD Ryzen 3 5300U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop",₹49790,4.0 out of 5 stars,https://m.media-amazon.com/images/I/513p8BwV-RL._AC_UY218_.jpg,https://www.amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_40?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"Lenovo IdeaPad Slim 3, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office 2024, Grey, 1.6Kg, 82X700G5IN, Alexa Built-in, 1Yr ADP Free, 3 Month Game Pass Laptop",₹47490,4.0 out of 5 stars,https://m.media-amazon.com/images/I/81Be1f26lVL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-39-6cm-Windows-82X700G5IN/dp/B0F8QFMXJ7/ref=sr_1_41?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"acer Aspire Lite, AMD Ryzen 5 7430U Processor,Office 2024 + M365 Basic, 16 GB RAM, 512 GB SSD, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Grey, 1.59 kg, AL15-41, Thin and Light Laptop",₹47990,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71CgSaE-qeL._AC_UY218_.jpg,https://www.amazon.in/acer-Aspire-Processor-Windows-AL15-41/dp/B0F8RCM49Y/ref=sr_1_42?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"HP 15 (2026) Business Laptop with Copilot Key – AMD Ryzen 3 7335U Quad Core, 8GB RAM, 512GB SSD, 15.6"" FHD Display, Windows 11 Pro, Thin & Light, Turbo Silver 1.5 Kg",₹44990,N/A,https://m.media-amazon.com/images/I/61uKJWnakCL._AC_UY218_.jpg,https://www.amazon.in/HP-Business-Laptop-Copilot-Key/dp/B0GP19BTVK/ref=sr_1_43?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"Dell 15, Intel Core i3 13th Gen -1305U, 16GB DDR4, 512GB SSD, FHD, 15.6""/39.6cm, Windows 11, Microsoft Office Home 2024, Carbon Grey, 1.66Kg, [Vostro 3530], Intel UHD Graphics, Thin & Light Laptop",₹49490,4.0 out of 5 stars,https://m.media-amazon.com/images/I/7156bBh8W2L._AC_UY218_.jpg,https://www.amazon.in/Dell-1305U-39-6cm-Windows-Graphics/dp/B0FG2RJ9NC/ref=sr_1_44?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
"HP Pavilion Plus, Intel Core i5-1335U-13th Gen Laptop, (16GB LPDDR5x,512GB SSD),IPS, 300 nits, 14''(35.6cm) 2K,Win 11, M365 Basic(1yr), Office Home 24, Silver,1.38kg, 5MP Camera w/Shutter, ew0107TU",₹64490,3.7 out of 5 stars,https://m.media-amazon.com/images/I/61s8J1vGi0L._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-i5-1335U-13th-LPDDR5x-ew0107TU/dp/B07FLHBMXY/ref=sr_1_45?dib=eyJ2IjoiMSJ9.xmbEtRhm3xZFsuYCSvAIOhMbwDuyymqVyyDBgn5D0-jHom4s2juSYUZABil4MEGONx9kyt-gMO22w13HRZMk0SidUWGsVlJVE3WfTVPbQZRtPmvP6u6RHr8NdmpoEowH0I4UV-Szt_3ePw0P0JSB6lAliNSy3vzBb7Lm0HRjbC6rE9bw3yW1Z0FibVJ2cNp2QbDMrX-vcHQU1X21Z5v9uFiM3QpeOQxvqU0z-sc5NiQ.YzuYbzDiJQotLG0Zy7stxpkGfwdRiRaEOyBpD9e_wUg&dib_tag=se&keywords=laptops&qid=1780645053,Organic,3
